Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,Type,Unidirectional Channels,Voltage - Reverse Standoff (Typ),Voltage - Breakdown (Min),Voltage - Clamping (Max) @ Ipp,Current - Peak Pulse (10/1000µs),Power - Peak Pulse,Power Line Protection,Applications,Capacitance @ Frequency,Operating Temperature,Mounting Type,Package / Case,Supplier Device Package,Bidirectional Channels,Grade,Qualification,URL
https://www.onsemi.com/pub/Collateral/DF3A6.8FUT1-D.PDF,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg,"DF3A6.8FUT1GOSTR-ND,DF3A6.8FUT1GOSCT-ND,DF3A6.8FUT1GOSDKR-ND",DF3A6.8FUT1G,onsemi,onsemi,TVS DIODE 5VWM 16VC SC703,"12,506",0.48,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,2,5V,6.4V,16V,9.37A (8/20µs),150W,No,-,-,-55°C ~ 150°C (TJ),Surface Mount,"SC-70, SOT-323",SC-70-3 (SOT323),-,-,-,https://www.digikey.com/en/products/detail/onsemi/DF3A6-8FUT1G/918455
https://www.littelfuse.com/assetdocs/tvs-diodes-smaj-datasheet?assetguid=13c2a823-03b8-4d1f-9ddc-9b44670aed9d,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4828/118%7EDO214AC%28SMA%29%7E%7E2-Top.jpg,"SMAJ6.0CALFTR-ND,SMAJ6.0CALFCT-ND,SMAJ6.0CALFDKR-ND",SMAJ6.0CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 6VWM 10.3VC DO214AC,"6,768",0.48,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMAJ,Active,Zener,-,6V,6.67V,10.3V,38.8A,400W,No,General Purpose,-,-65°C ~ 150°C (TJ),Surface Mount,"DO-214AC, SMA",DO-214AC (SMA),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMAJ6-0CA/762253
https://www.littelfuse.com/assetdocs/tvs-diodes-smaj-datasheet?assetguid=13c2a823-03b8-4d1f-9ddc-9b44670aed9d,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4828/118%7EDO214AC%28SMA%29%7E%7E2-Top.jpg,"SMAJ12CALFTR-ND,SMAJ12CALFCT-ND,SMAJ12CALFDKR-ND",SMAJ12CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 12VWM 19.9VC DO214AC,"4,670",0.48,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMAJ,Active,Zener,-,12V,13.3V,19.9V,20.1A,400W,No,General Purpose,-,-65°C ~ 150°C (TJ),Surface Mount,"DO-214AC, SMA",DO-214AC (SMA),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMAJ12CA/762271
//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/417/ESD5V0S1U-02V.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/448%7EP-PG-SC79-2-1%7E%7E2.jpg,"ESD5V0S1U02VH6327XTSA1TR-ND,ESD5V0S1U02VH6327XTSA1CT-ND,ESD5V0S1U02VH6327XTSA1DKR-ND",ESD5V0S1U02VH6327XTSA1,Infineon Technologies,Infineon Technologies,TVS DIODE 5VWM 14.5V PGSC7921,"173,875",0.49,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Last Time Buy,Zener,1,5V (Max),5.7V,14.5V (Typ),5.5A (8/20µs),66W,No,General Purpose,35pF @ 1MHz,-55°C ~ 125°C (TJ),Surface Mount,"SC-79, SOD-523",PG-SC79-2-1,-,-,-,https://www.digikey.com/en/products/detail/infineon-technologies/ESD5V0S1U02VH6327XTSA1/2783479
https://www.diodes.com/assets/Datasheets/D20V0L1B2WS.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5741/31%7ESOD323%7E%7E2.jpg,"D20V0L1B2WS-7DITR-ND,D20V0L1B2WS-7DICT-ND,D20V0L1B2WS-7DIDKR-ND",D20V0L1B2WS-7,Diodes Incorporated,Diodes Incorporated,TVS DIODE 20VWM 30VC SOD323,"120,066",0.49,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,-,20V (Max),21V,30V,3A (8/20µs),90W,No,General Purpose,10pF @ 1MHz,-65°C ~ 150°C (TJ),Surface Mount,"SC-76, SOD-323",SOD-323,1,-,-,https://www.digikey.com/en/products/detail/diodes-incorporated/D20V0L1B2WS-7/4251559
https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=ba555e99-a12d-4f72-a0b6-86b06c67171e,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7EDO214AA%28SMBJ%29%7E%7E2.jpg,"SMBJ15ALFTR-ND,SMBJ15ALFCT-ND,SMBJ15ALFDKR-ND",SMBJ15A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 15VWM 24.4VC DO214AA,"69,466",0.49,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMBJ,Active,Zener,1,15V,16.7V,24.4V,24.6A,600W,No,General Purpose,-,-65°C ~ 150°C (TJ),Surface Mount,"DO-214AA, SMB",DO-214AA (SMBJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMBJ15A/285980
https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=ba555e99-a12d-4f72-a0b6-86b06c67171e,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7EDO214AA%28SMBJ%29%7E%7E2.jpg,"SMBJ12ALFTR-ND,SMBJ12ALFCT-ND,SMBJ12ALFDKR-ND",SMBJ12A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 12VWM 19.9VC DO214AA,"55,461",0.49,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMBJ,Active,Zener,1,12V,13.3V,19.9V,30.2A,600W,No,General Purpose,-,-65°C ~ 150°C (TJ),Surface Mount,"DO-214AA, SMB",DO-214AA (SMBJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMBJ12A/285970
https://assets.nexperia.com/documents/data-sheet/PESD1FLEX.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6161/1727%7ESOT23-3%7E%7E3.jpg,"1727-5163-2-ND,1727-5163-1-ND,1727-5163-6-ND","PESD1FLEX,215",Nexperia USA Inc.,Nexperia USA Inc.,TVS DIODE 24VWM 70VC TO236AB,"42,598",0.49,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,Zener,-,24V (Max),25.4V,70V,3A (8/20µs),200W,No,General Purpose,11pF @ 5MHz,-65°C ~ 150°C (TA),Surface Mount,"TO-236-3, SC-59, SOT-23-3",TO-236AB,2,Automotive,AEC-Q100,https://www.digikey.com/en/products/detail/nexperia-usa-inc/PESD1FLEX-215/1770371
https://www.diodes.com/assets/Datasheets/D1213A-04TS.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4887/31%7ETSOT26%7E%7E6.JPG,"D1213A-04TS-7DITR-ND,D1213A-04TS-7DICT-ND,D1213A-04TS-7DIDKR-ND",D1213A-04TS-7,Diodes Incorporated,Diodes Incorporated,TVS DIODE 3.3VWM 10VC TSOT26,"14,783",0.49,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Steering (Rail to Rail),4,3.3V,6V,10V (Typ),1A (8/20µs),-,Yes,-,-,-65°C ~ 150°C (TJ),Surface Mount,"SOT-23-6 Thin, TSOT-23-6",TSOT-26,-,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/diodes-incorporated/D1213A-04TS-7/3340451
https://www.diodes.com/assets/Datasheets/SMAJ5.0CA-SMAJ200CA.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5787/31%7ESMA%7E%7E2.jpg,"SMAJ26A-FDITR-ND,SMAJ26A-FDICT-ND,SMAJ26A-FDIDKR-ND",SMAJ26A-13-F,Diodes Incorporated,Diodes Incorporated,TVS DIODE 26VWM 42.1VC SMA,"674,893",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,1,26V,28.9V,42.1V,9.5A,400W,No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AC, SMA",SMA,-,-,-,https://www.digikey.com/en/products/detail/diodes-incorporated/SMAJ26A-13-F/806555
https://www.infineon.com/dgdl/ESD112-B1-02series_rev_1_3.pdf?folderId=db3a30431f848401011fcbf2ab4c04c4&fileId=db3a30433d346a2d013d3aa400953906,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/377/TSLP-2-1.jpg,"ESD112B102ELE6327XTMA1TR-ND,ESD112B102ELE6327XTMA1CT-ND,ESD112B102ELE6327XTMA1DKR-ND",ESD112B102ELE6327XTMA1,Infineon Technologies,Infineon Technologies,TVS DIODE 5.3VWM 21VC PGTSLP220,"173,143",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,Zener,-,5.3V (Max),7V,21V,3A (8/20µs),-,No,RF Antenna,0.23pF @ 1MHz,-55°C ~ 125°C (TJ),Surface Mount,0402 (1006 Metric),PG-TSLP-2-20,1,-,-,https://www.digikey.com/en/products/detail/infineon-technologies/ESD112B102ELE6327XTMA1/4759564
https://www.diodes.com/assets/Datasheets/SMAJ5.0CA-SMAJ200CA.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5787/31%7ESMA%7E%7E2.jpg,"SMAJ58A-13-FDITR-ND,SMAJ58A-13-FDICT-ND,SMAJ58A-13-FDIDKR-ND",SMAJ58A-13-F,Diodes Incorporated,Diodes Incorporated,TVS DIODE 58VWM 93.6VC SMA,"148,054",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,1,58V,64.4V,93.6V,4.3A,400W,No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AC, SMA",SMA,-,-,-,https://www.digikey.com/en/products/detail/diodes-incorporated/SMAJ58A-13-F/1934273
https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=ba555e99-a12d-4f72-a0b6-86b06c67171e,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7EDO214AA%28SMBJ%29%7E%7E2.jpg,"SMBJ24ALFTR-ND,SMBJ24ALFCT-ND,SMBJ24ALFDKR-ND",SMBJ24A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 24VWM 38.9VC DO214AA,"79,106",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMBJ,Active,Zener,1,24V,26.7V,38.9V,15.5A,600W,No,General Purpose,-,-65°C ~ 150°C (TJ),Surface Mount,"DO-214AA, SMB",DO-214AA (SMBJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMBJ24A/285994
https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=ba555e99-a12d-4f72-a0b6-86b06c67171e,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7EDO214AA%28SMBJ%29%7E%7E2.jpg,"SMBJ5.0ALFTR-ND,SMBJ5.0ALFCT-ND,SMBJ5.0ALFDKR-ND",SMBJ5.0A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 5VWM 9.2VC DO214AA,"72,265",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMBJ,Active,Zener,1,5V,6.4V,9.2V,65.3A,600W,No,General Purpose,-,-65°C ~ 150°C (TJ),Surface Mount,"DO-214AA, SMB",DO-214AA (SMBJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMBJ5-0A/285950
https://www.littelfuse.com/assetdocs/tvs-diodes-smaj-datasheet?assetguid=13c2a823-03b8-4d1f-9ddc-9b44670aed9d,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4828/118%7EDO214AC%28SMA%29%7E%7E2-Top.jpg,"SMAJ200CALFTR-ND,SMAJ200CALFCT-ND,SMAJ200CALFDKR-ND",SMAJ200CA,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 200VWM 324VC DO214AC,"63,312",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMAJ,Active,Zener,-,200V,224V,324V,1.2A,400W,Yes,General Purpose,-,-55°C ~ 150°C,Surface Mount,"DO-214AC, SMA",DO-214AC (SMA),1,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMAJ200CA/762343
https://www.diodes.com/assets/Datasheets/SMAJ5.0CA-SMAJ200CA.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5787/31%7ESMA%7E%7E2.jpg,"SMAJ14A-FDITR-ND,SMAJ14A-FDICT-ND,SMAJ14A-FDIDKR-ND",SMAJ14A-13-F,Diodes Incorporated,Diodes Incorporated,TVS DIODE 14VWM 23.2VC SMA,"56,010",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,1,14V,15.6V,23.2V,17.2A,400W,No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AC, SMA",SMA,-,-,-,https://www.digikey.com/en/products/detail/diodes-incorporated/SMAJ14A-13-F/768796
https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=ba555e99-a12d-4f72-a0b6-86b06c67171e,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7EDO214AA%28SMBJ%29%7E%7E2.jpg,"SMBJ30ALFTR-ND,SMBJ30ALFCT-ND,SMBJ30ALFDKR-ND",SMBJ30A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 30VWM 48.4VC DO214AA,"36,536",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMBJ,Active,Zener,1,5V,33.3V,48.4V,12.4A,600W,No,General Purpose,-,-65°C ~ 150°C (TJ),Surface Mount,"DO-214AA, SMB",DO-214AA (SMBJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMBJ30A/286004
https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=ba555e99-a12d-4f72-a0b6-86b06c67171e,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7EDO214AA%28SMBJ%29%7E%7E2.jpg,"SMBJ28ALFTR-ND,SMBJ28ALFCT-ND,SMBJ28ALFDKR-ND",SMBJ28A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 28VWM 45.4VC DO214AA,"32,781",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMBJ,Active,Zener,1,28V,31.1V,45.4V,13.3A,600W,No,General Purpose,-,-65°C ~ 150°C (TJ),Surface Mount,"DO-214AA, SMB",DO-214AA (SMBJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMBJ28A/286002
https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=ba555e99-a12d-4f72-a0b6-86b06c67171e,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7EDO214AA%28SMBJ%29%7E%7E2.jpg,"SMBJ18ALFTR-ND,SMBJ18ALFCT-ND,SMBJ18ALFDKR-ND",SMBJ18A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 18VWM 29.2VC DO214AA,"21,236",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMBJ,Active,Zener,1,18V,20V,29.2V,20.6A,600W,No,General Purpose,-,-65°C ~ 150°C (TJ),Surface Mount,"DO-214AA, SMB",DO-214AA (SMBJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMBJ18A/285984
https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=ba555e99-a12d-4f72-a0b6-86b06c67171e,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7EDO214AA%28SMBJ%29%7E%7E2.jpg,"SMBJ26ALFTR-ND,SMBJ26ALFCT-ND,SMBJ26ALFDKR-ND",SMBJ26A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 26VWM 42.1VC DO214AA,"18,549",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMBJ,Active,Zener,1,26V,28.9V,42.1V,14.3A,600W,No,General Purpose,-,-65°C ~ 150°C (TJ),Surface Mount,"DO-214AA, SMB",DO-214AA (SMBJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMBJ26A/285998
https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=ba555e99-a12d-4f72-a0b6-86b06c67171e,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7EDO214AA%28SMBJ%29%7E%7E2.jpg,"SMBJ33ALFTR-ND,SMBJ33ALFCT-ND,SMBJ33ALFDKR-ND",SMBJ33A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 33VWM 53.3VC DO214AA,"5,326",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMBJ,Active,Zener,1,33V,36.7V,53.3V,11.3A,600W,No,General Purpose,-,-65°C ~ 150°C (TJ),Surface Mount,"DO-214AA, SMB",DO-214AA (SMBJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMBJ33A/286006
https://www.littelfuse.com/assetdocs/tvs-diodes-smbj-series-datasheet?assetguid=ba555e99-a12d-4f72-a0b6-86b06c67171e,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7EDO214AA%28SMBJ%29%7E%7E2.jpg,"SMBJ36ALFTR-ND,SMBJ36ALFCT-ND,SMBJ36ALFDKR-ND",SMBJ36A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 36VWM 58.1VC DO214AA,"1,520",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMBJ,Active,Zener,1,36V,40V,58.1V,10.4A,600W,No,General Purpose,-,-65°C ~ 150°C (TJ),Surface Mount,"DO-214AA, SMB",DO-214AA (SMBJ),-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMBJ36A/286010
https://www.littelfuse.com/assetdocs/tvs-diodes-smf-datasheet?assetguid=7eb8a5b6-bdd0-4561-8f19-0c3cc6f9b2af,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2589/SMF%20Series.jpg,"F5748TR-ND,F5748CT-ND,F5748DKR-ND",SMF5.0A,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 5VWM 9.2VC SOD123,"1,419",0.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMF,Active,Zener,1,5V,6.4V,9.2V,21.7A,200W,No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,SOD-123,SOD-123,-,-,-,https://www.digikey.com/en/products/detail/littelfuse-inc/SMF5-0A/3429605
https://www.vishay.com/docs/81188/vbus05l1.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/525/VBUS05L1-DD1.jpg,"VBUS05L1-DD1-G-08TR-ND,VBUS05L1-DD1-G-08CT-ND,VBUS05L1-DD1-G-08DKR-ND",VBUS05L1-DD1-G-08,Vishay General Semiconductor - Diodes Division,Vishay General Semiconductor - Diodes Division,TVS DIODE 5.5VWM 17VC LLP1006-2M,"225,572",0.51,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,-,5.5V (Max),7V,17V,2A (8/20µs),34W,No,General Purpose,0.33pF @ 1MHz,-40°C ~ 125°C (TJ),Surface Mount,SOD-882,LLP1006-2M,1,-,-,https://www.digikey.com/en/products/detail/vishay-general-semiconductor-diodes-division/VBUS05L1-DD1-G-08/3104276
https://www.diodes.com/assets/Datasheets/D3V3H1U2LP.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5753/31%7EX2-DFN1006-2%7E%7E2-View-2.jpg,"31-D3V3H1U2LP-7BTR-ND,31-D3V3H1U2LP-7BCT-ND,31-D3V3H1U2LP-7BDKR-ND",D3V3H1U2LP-7B,Diodes Incorporated,Diodes Incorporated,TVS DIODE 3.3VWM 10VC X1DFN10062,"3,729",0.51,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,Zener,1,3.3V (Max),4V,10V,35A (8/20µs),350W,No,General Purpose,280pF @ 1MHz,-65°C ~ 150°C (TJ),Surface Mount,0402 (1006 Metric),X1-DFN1006-2,-,-,-,https://www.digikey.com/en/products/detail/diodes-incorporated/D3V3H1U2LP-7B/7666805
https://www.infineon.com/dgdl/ESD101_B1_02series_rev_1_2.pdf?folderId=db3a30431f848401011fcbf2ab4c04c4&fileId=db3a30433e9d5d11013e9d6619a20002,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/377/TSLP-2-1.jpg,"ESD101B102ELE6327XTMA1TR-ND,ESD101B102ELE6327XTMA1CT-ND,ESD101B102ELE6327XTMA1DKR-ND",ESD101B102ELE6327XTMA1,Infineon Technologies,Infineon Technologies,TVS DIODE 5.5VWM 30VC PGTSLP220,"306,432",0.52,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,Zener,-,5.5V (Max),7.3V (Typ),30V,2A (8/20µs),-,No,RF Antenna,0.2pF @ 1MHz,-55°C ~ 125°C (TJ),Surface Mount,0402 (1006 Metric),PG-TSLP-2-20,1,-,-,https://www.digikey.com/en/products/detail/infineon-technologies/ESD101B102ELE6327XTMA1/4759559
https://www.littelfuse.com/assetdocs/littelfuse_xtremeguard_axgd_datasheet.pdf?assetguid=020b2bf2-064c-4ff1-a898-b4ec805b2fea,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2251/MFG_Automotive%2CAEC-Q200%2CXTREME-GUARD-Series.jpg,"F10020TR-ND,F10020CT-ND,F10020DKR-ND",AXGD10603NR,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 40VC 0603,"189,230",0.52,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",XTREME-GUARD™,Active,Zener,-,-,-,40V (Typ),-,-,No,-,0.09pF @ 250MHz,-65°C ~ 125°C,Surface Mount,"0603 (1608 Metric), Concave",603,1,Automotive,AEC-Q200,https://www.digikey.com/en/products/detail/littelfuse-inc/AXGD10603NR/7219643
https://www.vishay.com/docs/85881/smf5v0atosmf58a.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5789/112%7EDO219AB%28SMF%29%7E%7E2.jpg,"SMF5V0A-E3-08TR-ND,SMF5V0A-E3-08CT-ND,SMF5V0A-E3-08DKR-ND",SMF5V0A-E3-08,Vishay General Semiconductor - Diodes Division,Vishay General Semiconductor - Diodes Division,TVS DIODE 5VWM 9.2VC DO219AB,"185,626",0.52,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",eSMP®,Active,Zener,1,5V,6.4V,9.2V,21.7A,200W,No,General Purpose,1120pF @ 1MHz,-65°C ~ 175°C (TJ),Surface Mount,DO-219AB,DO-219AB (SMF),-,-,-,https://www.digikey.com/en/products/detail/vishay-general-semiconductor-diodes-division/SMF5V0A-E3-08/1680585
https://www.littelfuse.com/assetdocs/ultra-low-capacitance-discrete-tvs-series-datasheet?assetguid=54962f33-9d87-4d79-919d-dac7ef6a0067,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/18%7E04022DFN-.43-1X.60%7E%7E2.jpg,"18-SP0402U-ULC-01ETGTR-ND,18-SP0402U-ULC-01ETGCT-ND,18-SP0402U-ULC-01ETGDKR-ND",SP0402U-ULC-01ETG,Littelfuse Inc.,Littelfuse Inc.,TVS DIODE 5VWM 9.2VC 0402/2DFN,"161,880",0.52,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SPA®,Active,Zener,1,5V,9V (Typ),9.2V (Typ),2A (8/20µs),-,No,General Purpose,0.2pF @ 1MHz,-30°C ~ 85°C (TA),Surface Mount,0402 (1006 Metric),0402/2DFN (1x0.60),-,Automotive,AEC-Q101,https://www.digikey.com/en/products/detail/littelfuse-inc/SP0402U-ULC-01ETG/6348257
https://www.infineon.com/dgdl/ESD105_B1_02series_rev_1_0.pdf?folderId=db3a30431f848401011fcbf2ab4c04c4&fileId=db3a30434358307d01437c468ff01c72,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/377/TSLP-2-1.jpg,"ESD105B102ELE6327XTMA1TR-ND,ESD105B102ELE6327XTMA1CT-ND,ESD105B102ELE6327XTMA1DKR-ND",ESD105B102ELE6327XTMA1,Infineon Technologies,Infineon Technologies,TVS DIODE 5.5VWM 14VC PGTSLP220,"154,685",0.52,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,Zener,-,5.5V (Max),6.1V,14V,5A (8/20µs),70W,No,"Ethernet, HDMI",0.3pF @ 1MHz,-55°C ~ 125°C (TJ),Surface Mount,0402 (1006 Metric),PG-TSLP-2-20,1,-,-,https://www.digikey.com/en/products/detail/infineon-technologies/ESD105B102ELE6327XTMA1/4759561
//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8940/ESD103B102EL.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/377/TSLP-2-1.jpg,"ESD103B102ELE6327XTMA1TR-ND,ESD103B102ELE6327XTMA1CT-ND,ESD103B102ELE6327XTMA1DKR-ND",ESD103B102ELE6327XTMA1,Infineon Technologies,Infineon Technologies,TVS DIODE 15VWM 48V PGTSLP220,"122,111",0.52,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,Zener,-,15V (Max),21V (Typ),48V (Typ),16A (100ns),-,No,RF Antenna,0.13pF @ 1MHz,-55°C ~ 125°C (TJ),Surface Mount,0402 (1006 Metric),PG-TSLP-2-20,1,-,-,https://www.digikey.com/en/products/detail/infineon-technologies/ESD103B102ELE6327XTMA1/4759560
https://www.bourns.com/docs/Product-Datasheets/SMAJ.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4828/118%7EDO214AC%28SMA%29%7E%7E2-Top.jpg,"SMAJ5.0ABTR-ND,SMAJ5.0ABCT-ND,SMAJ5.0ABDKR-ND",SMAJ5.0A,Bourns Inc.,Bourns Inc.,TVS DIODE 5VWM 9.2VC DO214AC,"84,634",0.52,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMAJ,Active,Zener,1,5V,6.4V,9.2V,43.5A,400W,Yes,General Purpose,-,-55°C ~ 150°C,Surface Mount,"DO-214AC, SMA",DO-214AC (SMA),-,-,-,https://www.digikey.com/en/products/detail/bourns-inc/SMAJ5-0A/2254236
https://www.diodes.com/assets/Datasheets/ds19002.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5787/31%7ESMB%7E%7E2.jpg,"SMBJ12A-FDITR-ND,SMBJ12A-FDICT-ND,SMBJ12A-FDIDKR-ND",SMBJ12A-13-F,Diodes Incorporated,Diodes Incorporated,TVS DIODE 12VWM 19.9VC SMB,"59,666",0.52,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",SMBJ,Active,Zener,1,12V,13.3V,19.9V,30.2A,600W,No,General Purpose,-,-55°C ~ 150°C (TJ),Surface Mount,"DO-214AA, SMB",SMB,-,-,-,https://www.digikey.com/en/products/detail/diodes-incorporated/SMBJ12A-13-F/814759
