Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Bidirectional Channels","Voltage - Reverse Standoff (Typ)","Voltage - Breakdown (Min)","Voltage - Clamping (Max) @ Ipp","Current - Peak Pulse (10/1000µs)","Power - Peak Pulse","Power Line Protection","Applications","Capacitance @ Frequency","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Unidirectional Channels","Grade","Qualification","URL"
"https://www.onsemi.com/pdf/datasheet/niv1161-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/488%3B-511CB%3B-%3B-6.jpg","NIS1161MTTAGOSTR-ND,NIS1161MTTAGOSCT-ND,NIS1161MTTAGOSDKR-ND","NIS1161MTTAG","onsemi","onsemi","TVS DIODE 5VWM 26VC 6WDFN","9,620","0.79","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V","16.5V","26V","1A (8/20µs)","-","No","HDMI","0.65pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","6-WDFN Exposed Pad","6-WDFN (2x2)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/NIS1161MTTAG/5817290"
"https://www.onsemi.com/pdf/datasheet/mg2040-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5054/488%7E517CP%7E%7E18.jpg","SZMG2040MUTAGOSTR-ND,SZMG2040MUTAGOSCT-ND,SZMG2040MUTAGOSDKR-ND","SZMG2040MUTAG","onsemi","onsemi","TVS DIODE 5VWM 10VC 18UDFN","1,112","0.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V (Max)","5.5V","10V","-","-","No","HDMI","0.35pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","18-UFDFN Exposed Pad","18-UDFN (5.5x1.5)","14","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMG2040MUTAG/4849326"
"https://www.onsemi.com/pdf/datasheet/smda05c-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6031/488%7E751-07%7ED%2CDF%2CDR%2CD1%2CESA%2CR%2CS%7E8.jpg","488-SMDA15CDR2GTR-ND,488-SMDA15CDR2GCT-ND,488-SMDA15CDR2GDKR-ND","SMDA15CDR2G","onsemi","onsemi","TVS DIODE 15VWM 30VC 8SOIC","2,289","2.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","SMDA05C","Active","Zener","4","15V (Max)","16.7V","30V","5A (8/20µs)","300W","No","General Purpose","75pF @ 1MHz (Max)","-55°C ~ 150°C (TJ)","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","-","-","-","https://www.digikey.com/en/products/detail/onsemi/SMDA15CDR2G/10471873"
"https://www.onsemi.com/download/data-sheet/pdf/esd8351-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5881/488%7E152AF%7E%7E2.jpg","ESD8351MUT5GOSTR-ND,ESD8351MUT5GOSCT-ND,ESD8351MUT5GOSDKR-ND","ESD8351MUT5G","onsemi","onsemi","TVS DIODE 3.3VWM 11.2VC 2X3DFN","18,052","Active","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","3.3V (Max)","5.5V","11.2V","5A (8/20µs)","-","No","General Purpose","0.37pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","0201 (0603 Metric)","2-X3DFN (0.6x0.3) (0201)","1","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD8351MUT5G/5256977"
"https://www.onsemi.com/pdf/datasheet/mmbz27vcw-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg","MMBZ27VCWT1GOSTR-ND,MMBZ27VCWT1GOSCT-ND,MMBZ27VCWT1GOSDKR-ND","MMBZ27VCWT1G","onsemi","onsemi","TVS DIODE 22VWM 38VC SC703","7,859","Active","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","22V","25.65V","38V","1A","-","No","General Purpose","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)","2","-","-","https://www.digikey.com/en/products/detail/onsemi/MMBZ27VCWT1G/1961086"
"https://www.onsemi.com/pdf/datasheet/nup2115l-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","488-NUP2115LT3GTR-ND,488-NUP2115LT3GCT-ND,488-NUP2115LT3GDKR-ND","NUP2115LT3G","onsemi","onsemi","TVS DIODE 24VWM 50VC SOT233","6,140","Active","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","2","24V (Min)","26.2V","50V","3A (8/20µs)","200W","No","-","10pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","-","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/NUP2115LT3G/4848884"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6130/esd8472b-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5881/488%7E152AF%7E%7E2.jpg","488-ESD8472BMUT5GTR-ND,488-ESD8472BMUT5GCT-ND,488-ESD8472BMUT5GDKR-ND","ESD8472BMUT5G","onsemi","onsemi","TVS DIODE 5.3VWM 20VC 2X3DFN","2,674","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","1","5.3V (Max)","7V","20V","3A (8/20µs)","-","No","USB","0.15pF @ 1GHz","-55°C ~ 150°C (TJ)","Surface Mount","0201 (0603 Metric)","2-X3DFN (0.6x0.3) (0201)","-","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD8472BMUT5G/15860181"
"https://www.onsemi.com/download/data-sheet/pdf/mmbz5v6alt1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","488-S2ZMMBZ18VALT1GTR-ND,488-S2ZMMBZ18VALT1GCT-ND,488-S2ZMMBZ18VALT1GDKR-ND","S2ZMMBZ18VALT1G","onsemi","onsemi","TVS DIODE SOT23","31,796","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","2","-","-","https://www.digikey.com/en/products/detail/onsemi/S2ZMMBZ18VALT1G/3062574"
"https://www.onsemi.com/pdf/datasheet/mmbz5v6alt1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","488-SZMMBZ18VALT3GTR-ND,488-SZMMBZ18VALT3GCT-ND,488-SZMMBZ18VALT3GDKR-ND","SZMMBZ18VALT3G","onsemi","onsemi","TVS DIODE 14.5VWM 25VC SOT233","9,795","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","14.5V","17.1V","25V","1.6A","40W","No","-","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMMBZ18VALT3G/3063202"
"https://www.onsemi.com/pdf/datasheet/mmbz5v6alt1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","488-SZMMBZ20VALT3GTR-ND,488-SZMMBZ20VALT3GCT-ND,488-SZMMBZ20VALT3GDKR-ND","SZMMBZ20VALT3G","onsemi","onsemi","TVS DIODE 17VWM 28VC SOT233","9,831","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","17V","19V","28V","1.4A","40W","No","-","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMMBZ20VALT3G/3063204"
"https://www.onsemi.com/download/data-sheet/pdf/mmbz27vaw-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg","488-SZMMBZ20VAWT1GTR-ND,488-SZMMBZ20VAWT1GCT-ND,488-SZMMBZ20VAWT1GDKR-ND","SZMMBZ20VAWT1G","onsemi","onsemi","TVS DIODE 17VWM 28VC SC703","10,950","0.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","17V","19V","28V","1.4A","40W","No","-","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMMBZ20VAWT1G/3063205"
"https://www.onsemi.com/pdf/datasheet/mmbz15vdlt1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4436/112%7ESOT23%7E%7E3.JPG","488-SZMMBZ39VCLT3GTR-ND,488-SZMMBZ39VCLT3GCT-ND,488-SZMMBZ39VCLT3GDKR-ND","SZMMBZ39VCLT3G","onsemi","onsemi","TVS DIODE 31.2VWM 55VC SOT233","9,850","0.29","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","31.2V","37.05V","55V","760mA","-","No","-","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMMBZ39VCLT3G/7220672"
"https://www.onsemi.com/pdf/datasheet/nzqa5v6xv5t1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4304/488%7E463B-01%7EXV5%7E5.JPG","488-NZQA6V8XV5T1GTR-ND,1990-NZQA6V8XV5T1GTR-ND,488-NZQA6V8XV5T1GCT-ND,1990-NZQA6V8XV5T1GCT-ND,1990-NZQA6V8XV5T1GDKR-ND,488-NZQA6V8XV5T1GDKR-ND","NZQA6V8XV5T1G","onsemi","onsemi","TVS DIODE 4.3VWM 12.5VC SOT553","3,430","0.31","0","1","Tape & Reel (TR),Tape & Reel (TR),Cut Tape (CT),Cut Tape (CT),Digi-Reel®,Digi-Reel®","-","Active","Zener","-","4.3V","6.46V","12.5V","8A (8/20µs)","100W","No","General Purpose","70pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-553","SOT-553","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NZQA6V8XV5T1G/10471942"
"https://www.onsemi.com/pdf/datasheet/nzqa5v6xv5t1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4304/488%7E463B-01%7EXV5%7E5.JPG","NZQA5V6XV5T1GOSTR-ND,NZQA5V6XV5T1GOSCT-ND,NZQA5V6XV5T1GOSDKR-ND","NZQA5V6XV5T1G","onsemi","onsemi","TVS DIODE 3VWM 10.5VC SOT553","11,315","0.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","3V","5.32V","10.5V","10A (8/20µs)","100W","No","General Purpose","90pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-553","SOT-553","4","-","-","https://www.digikey.com/en/products/detail/onsemi/NZQA5V6XV5T1G/921621"
"https://www.onsemi.com/download/data-sheet/pdf/ESDL3552-D.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2903/488%7E718AB%7E3.JPG","488-ESDL3552PFCT5GTR-ND,488-ESDL3552PFCT5GCT-ND,488-ESDL3552PFCT5GDKR-ND","ESDL3552PFCT5G","onsemi","onsemi","TVS DIODE 5VWM 21.5VC 3X4DFN","9,656","0.35","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","1","5V (Max)","6.5V","21.5V","2A (8/20µs)","-","No","USB","0.25pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","3-XFDFN","3-X4DFN (0.62x0.32)","-","-","-","https://www.digikey.com/en/products/detail/onsemi/ESDL3552PFCT5G/9169711"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2883/MMQA%20Series%20Rev4.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6020/488%7E318F-05%7E%7E6.jpg","MMQA5V6T3GOSTR-ND,MMQA5V6T3GOSCT-ND,MMQA5V6T3GOSDKR-ND","MMQA5V6T3G","onsemi","onsemi","TVS DIODE 3VWM 8VC SC74","43,838","0.36","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MMQA","Active","Zener","-","3V (Max)","5.32V","8V","3A (8/20µs)","150W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-74, SOT-457","SC-74","4","-","-","https://www.digikey.com/en/products/detail/onsemi/MMQA5V6T3G/1792340"
"https://www.onsemi.com/pdf/datasheet/mmbz27vaw-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg","SZMMBZ27VAWT1GOSTR-ND,SZMMBZ27VAWT1GOSCT-ND,SZMMBZ27VAWT1GOSDKR-ND","SZMMBZ27VAWT1G","onsemi","onsemi","TVS DIODE 22VWM 40VC SC703","30,000","0.38","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","22V","25.65V","40V","1A","40W","No","-","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMMBZ27VAWT1G/3063208"
"https://www.onsemi.com/pdf/datasheet/mmbz27vaw-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg","SZMMBZ15VAWT1GOSTR-ND,SZMMBZ15VAWT1GOSCT-ND,SZMMBZ15VAWT1GOSDKR-ND","SZMMBZ15VAWT1G","onsemi","onsemi","TVS DIODE 12VWM 21VC SC703","6,297","0.38","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","12V","14.25V","21V","1.9A","40W","No","-","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMMBZ15VAWT1G/3063198"
"https://www.onsemi.com/pdf/datasheet/mmqa-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6020/488%7E318F-05%7E%7E6.jpg","MMQA18VT1GOSTR-ND,MMQA18VT1GOSCT-ND,MMQA18VT1GOSDKR-ND","MMQA18VT1G","onsemi","onsemi","TVS DIODE 14VWM 26VC SC74","4,445","0.38","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MMQA","Active","Zener","-","14V (Max)","17.1V","26V","923mA (8/20µs)","150W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-74, SOT-457","SC-74","4","-","-","https://www.digikey.com/en/products/detail/onsemi/MMQA18VT1G/921149"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","488-SMMBZ33VALT3GTR-ND,488-SMMBZ33VALT3GCT-ND,488-SMMBZ33VALT3GDKR-ND","SMMBZ33VALT3G","onsemi","onsemi","TVS DIODE 46VC SOT233","9,800","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","-","-","46V","-","-","No","General Purpose","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SMMBZ33VALT3G/5257455"
"https://www.onsemi.com/download/data-sheet/pdf/esd9c3.3s-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1173/SOD-923_514AB.jpg","488-SZESD9C3.3ST5GTR-ND,488-SZESD9C3.3ST5GCT-ND,488-SZESD9C3.3ST5GDKR-ND","SZESD9C3.3ST5G","onsemi","onsemi","TVS DIODE 3.3VWM SOD923","5,596","0.41","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","3.3V (Max)","5V","-","-","-","No","-","12.8pF @ 1MHz","-55°C ~ 150°C (TJ)","-","-","-","1","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZESD9C3-3ST5G/5257474"
"https://www.onsemi.com/pdf/datasheet/df6a6.8fut1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E419B-02%7EDF%2CDW%2CSQ%7E6.jpg","SZDF6A6.8FUT1GOSTR-ND,SZDF6A6.8FUT1GOSCT-ND,SZDF6A6.8FUT1GOSDKR-ND","SZDF6A6.8FUT1G","onsemi","onsemi","TVS DIODE 5VWM SC88/SC706/SOT363","1,602","0.41","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V","6.4V","-","-","75W","No","-","40pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","6-TSSOP, SC-88, SOT-363","SC-88/SC70-6/SOT-363","4","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZDF6A6-8FUT1G/5258194"
"https://www.onsemi.com/download/data-sheet/pdf/esd5101a-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5881/488%7E152AF%7E%7E2.jpg","488-ESD5101AFCT5GTR-ND,488-ESD5101AFCT5GCT-ND,488-ESD5101AFCT5GDKR-ND","ESD5101AFCT5G","onsemi","onsemi","TVS DIODE 3.3VWM 6.5VC 2DSN","6,799","0.43","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","1","3.3V (Max)","3.68V","6.5V","16A","-","No","General Purpose","5.5pF @ 1MHz (Max)","-55°C ~ 125°C (TJ)","Surface Mount","01005 (0402 Metric)","2-DSN (0.44x0.23)","-","-","-","https://www.digikey.com/en/products/detail/onsemi/ESD5101AFCT5G/12525408"
"https://www.onsemi.com/pdf/datasheet/mmbz27vaw-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg","MMBZ33VAWT1GOSTR-ND,MMBZ33VAWT1GOSCT-ND,MMBZ33VAWT1GOSDKR-ND","MMBZ33VAWT1G","onsemi","onsemi","TVS DIODE 26VWM 46VC SC703","4,604","0.45","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","26V","31.35V","46V","870mA","40W","No","General Purpose","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)","2","-","-","https://www.digikey.com/en/products/detail/onsemi/MMBZ33VAWT1G/5257633"
"https://www.onsemi.com/pdf/datasheet/esd7104-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5881/488%7E515AH%7E%7E10.jpg","488-SZESD7104MTWTAGTR-ND,488-SZESD7104MTWTAGCT-ND,488-SZESD7104MTWTAGDKR-ND","SZESD7104MTWTAG","onsemi","onsemi","TVS DIODE 5VWM 10VC 10WDFNW","5,740","0.46","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V (Max)","5.5V","10V","1A (8/20µs)","-","No","HDMI, USB","0.3pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","10-WFDFN","10-WDFNW (2.5x1)","4","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZESD7104MTWTAG/15860601"
"https://www.onsemi.com/pdf/datasheet/df6a6.8fut1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E419B-02%7EDF%2CDW%2CSQ%7E6.jpg","488-DF6A6.8FUT2GTR-ND,488-DF6A6.8FUT2GCT-ND,488-DF6A6.8FUT2GDKR-ND","DF6A6.8FUT2G","onsemi","onsemi","TVS DIODE 5VWM SC88/SC706/SOT363","3,000","0.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","5V","6.4V","-","-","75W","No","General Purpose","40pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","6-TSSOP, SC-88, SOT-363","SC-88/SC70-6/SOT-363","4","-","-","https://www.digikey.com/en/products/detail/onsemi/DF6A6-8FUT2G/5404284"
"https://www.onsemi.com/pdf/datasheet/nspm5131-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5881/488%7E517CS%7E%7E6.jpg","NSPM5131MUTBGOSTR-ND,2832-NSPM5131MUTBGTR-ND,NSPM5131MUTBGOSCT-ND,NSPM5131MUTBGOSDKR-ND,2156-NSPM5131MUTBG-OS-ND","NSPM5131MUTBG","onsemi","onsemi,Flip Electronics,Rochester Electronics, LLC","TVS DIODE 13.5VWM 21.5VC 6UDFN","0","0.52","0","1","Tape & Reel (TR),Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","Zener","-","13.5V (Max)","13.6V","21.5V","160A (8/20µs)","-","No","General Purpose","-","-55°C ~ 125°C (TJ)","Surface Mount","6-UFDFN Exposed Pad","6-UDFN (1.8x2)","1","-","-","https://www.digikey.com/en/products/detail/onsemi/NSPM5131MUTBG/7556414"
"https://www.onsemi.com/pdf/datasheet/esd7421-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/488%7E711AM%7E%7E2.jpg","SZESD7421N2T5GOSTR-ND,SZESD7421N2T5GOSCT-ND,SZESD7421N2T5GOSDKR-ND","SZESD7421N2T5G","onsemi","onsemi","TVS DIODE 5VWM 38.1VC 2XDFN","1,438","0.59","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","1","5V","10.5V","38.1V","16A (100ns)","-","No","-","0.3pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","2-XDFN","2-XDFN (1x0.6) (SOD-882)","-","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZESD7421N2T5G/5257462"
"https://www.onsemi.com/pdf/datasheet/mmbz15vdlt1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","488-SZMMBZ15VDLT3GTR-ND,488-SZMMBZ15VDLT3GCT-ND,488-SZMMBZ15VDLT3GDKR-ND","SZMMBZ15VDLT3G","onsemi","onsemi","TVS DIODE 12.8VWM 21.2VC SOT233","10,000","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","12.8V","14.3V","21.2V","1.9A","40W","No","-","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMMBZ15VDLT3G/3063200"
"https://www.onsemi.com/pub/Collateral/MMBZH27VAW-D.PDF","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg","488-SZMMBZH12VAWT1GTR-ND,488-SZMMBZH12VAWT1GCT-ND,488-SZMMBZH12VAWT1GDKR-ND","SZMMBZH12VAWT1G","onsemi","onsemi","TVS DIODE 8.5VWM 17VC SC703","5,985","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","8.5V","11.4V","17V","2.35A","40W","No","-","-","-55°C ~ 175°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMMBZH12VAWT1G/12526083"
"https://www.onsemi.com/pdf/datasheet/esdu1052-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5881/488%7E152BB%7E%7E2.jpg","488-ESDU1052FCT5G-ND","ESDU1052FCT5G","onsemi","onsemi","TVS DIODE 5.5VWM 10VC 2DSN","9,675","0.24","0","1","Tray","-","Active","Zener","-","5.5V (Max)","5.9V","10V","11A (8/20µs)","-","No","General Purpose","2pF @ 1MHz","-55°C ~ 125°C (TJ)","Surface Mount","01005 (0402 Metric)","2-DSN (0.44x0.23)","1","-","-","https://www.digikey.com/en/products/detail/onsemi/ESDU1052FCT5G/16528594"
"https://www.onsemi.com/pdf/datasheet/mmbz27vcw-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg","488-MMBZ27VCWT3GTR-ND,488-MMBZ27VCWT3GCT-ND,488-MMBZ27VCWT3GDKR-ND","MMBZ27VCWT3G","onsemi","onsemi","TVS DIODE 22VWM 38VC SC703","10,000","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","22V","25.65V","38V","1A","40W","No","CAN","-","-55°C ~ 150°C (TJ)","Surface Mount","SC-70, SOT-323","SC-70-3 (SOT323)","2","-","-","https://www.digikey.com/en/products/detail/onsemi/MMBZ27VCWT3G/15860217"
"https://www.onsemi.com/pdf/datasheet/esd5z2.5t1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E502-01%7E%7E2.jpg","488-SZESD5Z12T5GTR-ND,488-SZESD5Z12T5GCT-ND,488-SZESD5Z12T5GDKR-ND","SZESD5Z12T5G","onsemi","onsemi","TVS DIODE 12VWM 25VC SOD523","8,000","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","12V (Max)","14.1V","25V","9.6A (8/20µs)","240W","No","-","55pF @ 1MHz","-55°C ~ 150°C (TJ)","Surface Mount","SC-79, SOD-523","SOD-523","1","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZESD5Z12T5G/10322108"
"https://www.onsemi.com/pdf/datasheet/mmbzh5v6alt1-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg","488-SZMMBZH18VALT1GTR-ND,488-SZMMBZH18VALT1GCT-ND,488-SZMMBZH18VALT1GDKR-ND","SZMMBZH18VALT1G","onsemi","onsemi","TVS DIODE 14.5VWM 25VC SOT233","4,960","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Zener","-","14.5V","17.1V","25V","1.6A","40W","No","-","-","-55°C ~ 175°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)","2","Automotive","AEC-Q101","https://www.digikey.com/en/products/detail/onsemi/SZMMBZH18VALT1G/12527021"
